subject_id,session_id,protocol_version,protocol,timestamp,heart_rate_bpm,eda_microsiemens,movement_mean_g,movement_variability_g,available_signal_count,complete_second
f05,f05,V2,STRESS,2013-07-02 11:17:20+00:00,75.83,0.288574,1.0022828133130934,0.004771706396946773,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:21+00:00,75.9,0.288574,1.0006860182877637,0.005684287081017419,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:22+00:00,75.97,0.28761400000000004,1.0007650447493803,0.005152807404727435,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:23+00:00,76.03,0.288254,0.9999661774453863,0.00619063910501386,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:24+00:00,76.12,0.288894,1.0018830831419088,0.0038644652846255728,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:25+00:00,76.18,0.287294,1.001244271173511,0.004541449875736491,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:26+00:00,76.27,0.286974,1.0017234975976417,0.003771468841622456,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:27+00:00,76.35,0.286974,0.9998065919011192,0.00608131077816745,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:28+00:00,76.45,0.284734,1.0013253000474907,0.004302325941397318,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:29+00:00,76.53,0.286014,1.0022027240217721,0.002710914033812211,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:30+00:00,76.62,0.285694,1.0017234975976417,0.0037714688416223933,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:31+00:00,76.7,0.284414,1.0017234975976417,0.0037714688416224376,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:32+00:00,76.78,0.284414,1.001244271173511,0.004541449875736513,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:33+00:00,76.85,0.285694,1.0007650447493803,0.00515280740472745,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:34+00:00,76.9,0.283454,1.001244271173511,0.004541449875736488,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:35+00:00,76.9,0.284094,1.0017234975976417,0.003771468841622456,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:36+00:00,76.88,0.281534,1.0002858183252499,0.005657203262433671,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:37+00:00,76.82,0.282174,1.0017234975976417,0.003771468841622449,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:38+00:00,76.73,0.284094,0.9993273654769886,0.006441009255909321,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:39+00:00,76.63,0.28121399999999996,1.0017234975976417,0.003771468841622396,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:40+00:00,76.55,0.282494,1.0022027240217721,0.002710914033812188,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:41+00:00,76.47,0.283454,1.0022027240217721,0.0027109140338122148,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:42+00:00,76.38,0.280894,1.0022027240217721,0.0027109140338122187,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:43+00:00,76.22,0.281534,1.001244271173511,0.004541449875736484,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:44+00:00,75.93,0.278974,1.0007650447493803,0.005152807404727455,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:45+00:00,75.53,0.280254,1.0022027240217721,0.00271091403381218,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:46+00:00,75.13,0.279614,1.001244271173511,0.004541449875736485,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:47+00:00,74.62,0.278974,1.0022027240217721,0.0027109140338122005,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:48+00:00,74.02,0.2776945,1.0026819504459028,0.0,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:49+00:00,73.48,0.276735,1.001244271173511,0.004541449875736501,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:50+00:00,72.95,0.27737449999999997,1.0026819504459028,0.0,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:51+00:00,72.57,0.2783345,1.001244271173511,0.004541449875736503,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:52+00:00,72.2,0.27737475,1.0026819504459028,0.0,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:53+00:00,71.83,0.27737475,1.0007650447493803,0.0051528074047274925,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:54+00:00,71.48,0.2767345,1.0022027240217721,0.0027109140338122057,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:55+00:00,71.28,0.2776945,1.0026819504459028,0.0,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:56+00:00,71.1,0.27481500000000003,1.0022027240217721,0.002710914033812214,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:57+00:00,70.97,0.27545474999999997,1.0017234975976417,0.0037714688416223977,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:58+00:00,70.85,0.2770545,1.0017234975976417,0.003771468841622474,3,True
f05,f05,V2,STRESS,2013-07-02 11:17:59+00:00,70.77,0.273855,1.0007650447493803,0.005152807404727437,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:00+00:00,70.72,0.275135,1.0022027240217721,0.002710914033812188,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:01+00:00,70.68,0.275135,1.0022027240217721,0.0027109140338122217,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:02+00:00,70.67,0.273855,1.0007650447493803,0.005152807404727498,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:03+00:00,70.65,0.274175,1.0001257629896534,0.0062938943522306,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:04+00:00,70.65,0.273215,1.0026819504459028,0.0,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:05+00:00,70.67,0.272575,1.0017234975976417,0.0037714688416224398,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:06+00:00,70.67,0.271935,1.0007650447493803,0.0051528074047274535,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:07+00:00,70.68,0.271615,1.001244271173511,0.004541449875736497,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:08+00:00,70.68,0.271615,1.001244271173511,0.004541449875736499,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:09+00:00,70.68,0.272255,1.001244271173511,0.004541449875736501,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:10+00:00,70.68,0.269055,1.0017234975976417,0.003771468841622396,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:11+00:00,70.67,0.271935,1.0026819504459028,0.0,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:12+00:00,70.65,0.270015,1.0022027240217721,0.002710914033812187,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:13+00:00,70.63,0.268735,1.0017234975976417,0.0037714688416224697,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:14+00:00,70.62,0.269055,1.0026819504459028,0.0,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:15+00:00,70.6,0.26809499999999997,1.0022027240217721,0.00271091403381218,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:16+00:00,70.55,0.267775,1.0022027240217721,0.0027109140338122083,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:17+00:00,70.5,0.269055,1.0017234975976417,0.0037714688416224562,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:18+00:00,70.45,0.267775,1.0022027240217721,0.002710914033812208,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:19+00:00,70.38,0.26841499999999996,1.000448642383726,0.005862958440437445,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:20+00:00,70.28,0.267775,0.998611059668008,0.007862499355602322,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:21+00:00,70.2,0.266495,1.00011390556673,0.004104004912453437,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:22+00:00,70.12,0.266175,1.0005108818155124,0.0005695371596280112,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:23+00:00,70.05,0.265215,0.9998857908012833,0.0027172875063103557,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:24+00:00,69.98,0.26553499999999997,1.000423291188686,0.00032327384427140084,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:25+00:00,69.95,0.266175,1.0003661439068197,0.0,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:26+00:00,69.92,0.264895,0.9990698224989032,0.004634311304634831,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:27+00:00,69.88,0.264895,0.9988762840565566,0.0102766524527672,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:28+00:00,69.85,0.264895,0.9970303483800987,0.007592908066048817,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:29+00:00,69.8,0.264255,0.9983026953921252,0.008210920010847072,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:30+00:00,69.82,0.264255,0.9961444669734766,0.007294547522061697,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:31+00:00,69.85,0.26393500000000003,0.9957035845061729,0.007867778613976948,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:32+00:00,69.83,0.262335,0.9990895197816216,0.007192248966125094,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:33+00:00,69.82,0.262335,0.9997330962653671,0.0062486612454956325,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:34+00:00,69.77,0.262655,0.9996596006296149,0.00641077547832123,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:35+00:00,69.78,0.26265499999999997,1.0017234975976417,0.0037714688416224025,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:36+00:00,69.82,0.262015,1.0014911690621224,0.0037729552191942775,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:37+00:00,69.83,0.26073500000000005,1.0015063907346025,0.003776866310644082,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:38+00:00,69.93,0.261695,1.0005468112049356,0.005337592423665801,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:39+00:00,70.13,0.261695,1.0019132482043869,0.002769142735107193,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:40+00:00,70.45,0.260415,1.0017234975976417,0.003771468841622458,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:41+00:00,70.75,0.261695,1.0021720171807005,0.0028068593049840047,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:42+00:00,71.03,0.26105500000000004,1.00253721253721,0.0005695371596280213,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:43+00:00,71.37,0.260415,1.0014756838935308,0.0038405702050711673,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:44+00:00,71.67,0.261375,1.0017685102956941,0.0027861847150711357,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:45+00:00,72.03,0.25977500000000003,1.0014758156415866,0.0038049418019569523,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:46+00:00,72.38,0.260415,1.0022027240217721,0.002710914033812188,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:47+00:00,72.77,0.261695,1.0010841798442824,0.004555163928942252,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:48+00:00,73.13,0.25977500000000003,1.002232383299289,0.0010534424256532723,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:49+00:00,73.48,0.259455,1.0019582609024393,0.001090580631004932,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:50+00:00,73.85,0.260095,1.002102998811132,0.0010188190437123855,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:51+00:00,74.27,0.259455,1.0019132482043869,0.0027691427351071644,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:52+00:00,74.45,0.259455,1.001041497126393,0.003802142288269187,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:53+00:00,74.48,0.25977500000000003,1.0016511286432952,0.0037747013494560337,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:54+00:00,74.5,0.26073500000000005,0.9998555148451838,0.006195058521203386,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:55+00:00,74.5,0.262015,0.9971124895363892,0.012184366123017954,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:56+00:00,74.53,0.267455,1.0013317995629072,0.006047796563583814,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:57+00:00,74.55,0.271935,1.0026095814915565,0.00040938062692546585,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:58+00:00,74.62,0.27833425,0.9973276260569016,0.008699963790352401,3,True
f05,f05,V2,STRESS,2013-07-02 11:18:59+00:00,74.7,0.285374,1.0004186030565958,0.00420271442721602,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:00+00:00,74.8,0.293374,1.0008003576328977,0.0009183510756310348,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:01+00:00,74.93,0.294334,1.0005108818155124,0.0005695371596280007,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:02+00:00,75.08,0.3004135,0.9998857908012833,0.002717287506310355,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:03+00:00,75.28,0.302653,0.9993098008016537,0.004753516342916169,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:04+00:00,75.52,0.308733,0.9992220358901731,0.004745354614445144,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:05+00:00,75.8,0.313533,0.9999506825892595,0.011882407138783906,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:06+00:00,76.13,0.31737275,1.0018201146151078,0.02252659591734004,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:07+00:00,76.47,0.324732,0.9990682744714358,0.0010214115686388676,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:08+00:00,76.8,0.32313225,0.998808700584359,0.0009135782801924951,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:09+00:00,77.15,0.324092,0.9995874222455894,0.001021411568638881,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:10+00:00,77.52,0.32185275,0.9990682744714358,0.0010214115686388884,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:11+00:00,77.9,0.32345199999999996,0.9990682744714358,0.0010214115686388856,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:12+00:00,78.28,0.32185275,0.9990682744714358,0.001021411568638888,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:13+00:00,78.65,0.32249225,0.999457635302051,0.0010466354055624133,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:14+00:00,79.0,0.324732,0.9989384875278974,0.0009779271239907853,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:15+00:00,79.33,0.326972,0.9989384875278974,0.0009779271239907818,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:16+00:00,79.67,0.330172,0.9999767830762045,0.000823488333346014,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:17+00:00,80.0,0.333372,0.998484233225513,0.0006149712003818707,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:18+00:00,80.38,0.33689199999999997,0.9982321815573524,0.00032454081550050665,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:19+00:00,80.77,0.336892,0.9984611400002218,0.0008536303431131304,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:20+00:00,81.17,0.34105199999999997,0.997715313713132,0.0013535530759250444,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:21+00:00,81.57,0.3429715,0.9981741784222479,0.001227195126768398,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:22+00:00,81.88,0.354811,0.9984035581199515,0.001135114310828276,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:23+00:00,82.22,0.36185100000000003,0.9982886049868283,0.0013976583005211318,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:24+00:00,82.53,0.364091,0.997347998074458,0.0031806392889343394,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:25+00:00,82.85,0.36441100000000004,0.9980026965459402,0.0006772598973418923,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:26+00:00,83.2,0.36633075000000004,0.998002485918523,0.0009448047988134355,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:27+00:00,83.57,0.36953,0.9980594359165418,0.0012971257871956202,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:28+00:00,83.97,0.37209000000000003,0.9982319709299352,0.0007344396982397419,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:29+00:00,84.43,0.37369,0.9979452199793786,0.0008642953481155725,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:30+00:00,84.87,0.37785,0.9979449040382529,0.0011823415891415018,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:31+00:00,85.3,0.38584999999999997,0.9980594359165418,0.0012971257871956078,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:32+00:00,85.78,0.3932095,0.9976007818348431,0.0012108400218669446,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:33+00:00,86.28,0.401209,0.9980593306028333,0.0013782362733915398,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:34+00:00,86.8,0.40984875,0.9982314443613923,0.0012745935011626909,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:35+00:00,87.25,0.426488,0.998403452806243,0.001227012320972213,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:36+00:00,87.67,0.43608749999999996,0.998231549675101,0.0011864026527406558,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:37+00:00,88.1,0.43960699999999997,0.9978876380991084,0.0011160081866859177,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:38+00:00,88.45,0.445687,0.9980025912322317,0.0008219906019249753,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:39+00:00,88.72,0.45176700000000003,0.9982318656162267,0.0008697350750180504,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:40+00:00,88.88,0.46136625000000003,0.9983468187493499,0.0003239450712005958,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:41+00:00,89.08,0.47608575,0.9981747049907908,0.0006487551237875012,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:42+00:00,89.3,0.498805,0.9983466081219328,0.0007342105882106624,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:43+00:00,89.47,0.511284,0.9981747049907908,0.000648755123787508,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:44+00:00,89.67,0.514804,0.9981173337379378,0.0007159657328295411,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:45+00:00,89.82,0.5170440000000001,0.9981748103044994,0.0004515065982279277,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:46+00:00,89.98,0.521844,0.9980026965459402,0.0006772598973418789,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:47+00:00,90.1,0.52824375,0.9980600677987933,0.0006168754510063158,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:48+00:00,90.22,0.535283,0.9982321815573524,0.0003245408155005024,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:49+00:00,90.32,0.5436030000000001,0.9980026965459402,0.000677259897341895,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:50+00:00,90.4,0.553842,0.9980026965459402,0.0006772598973419023,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:51+00:00,90.4,0.5564020000000001,0.9974862499565541,0.0010358956471827525,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:52+00:00,90.6,0.555762,0.9974947388747211,0.0038850441192598297,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:53+00:00,90.93,0.558962,0.9958758637182794,0.015083417275458071,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:54+00:00,91.28,0.5503225,0.9951817083151508,0.05612969440616482,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:55+00:00,91.62,0.561202,0.9972068522412557,0.0012049107015909225,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:56+00:00,91.93,0.5624819999999999,0.9970847565002914,0.000885919918354318,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:57+00:00,92.12,0.5624819999999999,0.9970273852474383,0.0008645693129485162,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:58+00:00,92.13,0.562162,0.9969126427417322,0.0008076795567418672,3,True
f05,f05,V2,STRESS,2013-07-02 11:19:59+00:00,92.15,0.5615220000000001,0.9975436212094072,0.0010276692471782277,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:00+00:00,92.17,0.5650419999999999,0.9971994990059975,0.0009160874906916836,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:01+00:00,92.13,0.567282,0.9973716127645567,0.0009326280190077285,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:02+00:00,92.05,0.5736815,0.9957671759292922,0.012939915973785564,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:03+00:00,91.77,0.57432125,0.9946430578407749,0.04708696151216496,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:04+00:00,91.47,0.5452025,0.9938845885988463,0.005033079566055589,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:05+00:00,91.1,0.571762,0.9935744160563272,0.00036113135425665265,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:06+00:00,90.78,0.5730415,0.9954878263589092,0.016162786213671572,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:07+00:00,90.28,0.581361,0.9998922800156749,0.0064219213956452515,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:08+00:00,89.83,0.585521,0.9992172208499182,0.000974343416728089,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:09+00:00,89.45,0.588401,0.9974056042080183,0.004184221887865037,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:10+00:00,89.03,0.59320075,0.9981814004279066,0.015447956460594483,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:11+00:00,88.58,0.586481,0.9941910092253432,0.006502664443455743,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:12+00:00,88.08,0.588721,0.9949111123968076,0.007224336645739524,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:13+00:00,87.58,0.59384075,0.9972889522341258,0.007798149710861218,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:14+00:00,87.1,0.61111975,0.9997335726765915,0.007335767107130287,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:15+00:00,86.6,0.621359,0.9977977239681876,0.027306317451098478,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:16+00:00,86.1,0.629359,1.000807188145013,0.024834867712176745,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:17+00:00,85.6,0.621999,1.0023932971341727,0.010447986046747343,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:18+00:00,85.05,0.625199,0.9992407067407919,0.014300904126849897,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:19+00:00,84.5,0.62263925,0.9923102003122856,0.033096191805652125,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:20+00:00,83.95,0.634479,1.0173679384023437,0.07218125413440327,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:21+00:00,83.4,0.632879,1.0006180335243542,0.002715269976196306,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:22+00:00,82.93,0.627119,1.001075043771234,0.0005039162600486068,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:23+00:00,82.43,0.631599,1.0006631276516726,0.00091980744690589,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:24+00:00,81.97,0.6376787500000001,1.0003731927677315,0.0010923101333119134,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:25+00:00,81.52,0.637039,0.9995033881159082,0.001092310133311881,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:26+00:00,81.03,0.6354390000000001,1.0008575926082781,0.0008458401547519185,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:27+00:00,80.58,0.632239,1.000109883958714,0.0012328616567953694,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:28+00:00,80.13,0.633839,0.9998658067208346,0.001175992934368554,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:29+00:00,79.63,0.637039,0.9997933229998494,0.0011690548624046734,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:30+00:00,79.15,0.6360790000000001,0.9994080329552115,0.0010298824241606029,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:31+00:00,78.7,0.638959,0.999720839278864,0.0011573989894115028,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:32+00:00,78.27,0.637999,0.9993584206739377,0.0010204347425763125,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:33+00:00,77.83,0.638639,0.9991409695109819,0.0008556605441260997,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:34+00:00,77.42,0.64055875,1.000010774162805,0.0011759929343685296,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:35+00:00,77.03,0.6415185,0.999720839278864,0.0011573989894114814,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:36+00:00,76.68,0.639919,0.9991905817922557,0.0008796580148267952,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:37+00:00,76.33,0.6415187499999999,0.9989502591895886,0.0005529220538640685,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:38+00:00,76.0,0.63959875,0.9990723551918477,0.000708452431247384,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:39+00:00,75.65,0.638959,0.999095226631559,0.0007614032054210153,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:40+00:00,75.27,0.6408787499999999,0.9989006469083146,0.0004893510125755446,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:41+00:00,74.85,0.6392789999999999,0.9988281631873294,0.0002806494441511533,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:42+00:00,74.45,0.638959,0.9990762245936988,0.0006295723391873942,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:43+00:00,73.98,0.637999,0.9993966549544145,0.0009540298173013839,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:44+00:00,73.52,0.638959,0.99776129702102,0.01516605421797289,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:45+00:00,73.0,0.637999,0.9950101959236438,0.010418924129863767,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:46+00:00,72.48,0.6421585000000001,1.0031047835025686,0.02615106844574816,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:47+00:00,71.98,0.648558,0.9958102435989796,0.005625739483742744,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:48+00:00,71.48,0.653358,0.9929947398264157,0.002742088568267787,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:49+00:00,71.02,0.654318,0.992860324330961,0.002723368534387699,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:50+00:00,70.58,0.654318,0.992402781762526,0.0,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:51+00:00,70.18,0.650478,0.9928871741739903,0.0027401372712137217,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:52+00:00,69.83,0.648558,0.994404627166825,0.005390634469947987,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:53+00:00,69.5,0.649518,0.992402781762526,0.0,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:54+00:00,68.98,0.64727825,0.992952451777055,0.0027530763902087326,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:55+00:00,68.52,0.647598,0.9924680593655908,0.00036926588629343445,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:56+00:00,68.07,0.646958,0.9928871741739903,0.0027401372712136814,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:57+00:00,67.77,0.645358,0.9928871741739903,0.002740137271213686,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:58+00:00,67.63,0.64119875,0.9931482845862493,0.0027820636543883686,3,True
f05,f05,V2,STRESS,2013-07-02 11:20:59+00:00,67.53,0.6402385,0.992952451777055,0.002753076390208738,3,True
f05,f05,V2,STRESS,2013-07-02 11:21:00+00:00,67.43,0.639919,0.9930292589375899,0.0027624854607882577,3,True
